date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:17:46	186782/186782	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/babout.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/babout.png	(from https://cryptowhale.biz/?a=about)
20:17:46	346688/346688	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-54a40%22	https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:47	79089/79089	URF---	200	added ('OK%20(cached)')	image/jpeg		https://cryptowhale.biz/assets/img/1.jpg	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/1.jpg	(from https://cryptowhale.biz/?a=about)
20:17:47	100188/100188	---M--	200	added ('OK')	text/html	etag:%221875c-55fafeba61940%22	https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.woff2	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.html	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:48	346688/346688	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-54a40%22	https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regulard41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:48	54972/54972	URF---	200	added ('OK%20(cached)')	image/jpeg		https://cryptowhale.biz/assets/img/2.jpg	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/2.jpg	(from https://cryptowhale.biz/?a=about)
20:17:48	57258/57258	URF---	200	added ('OK%20(cached)')	image/jpeg		https://cryptowhale.biz/assets/img/3.jpg	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/3.jpg	(from https://cryptowhale.biz/?a=about)
20:17:49	152528/152528	---M--	200	added ('OK')	application/font-woff	etag:%225a28337d-253d0%22	https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.woff	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:50	346440/346440	---M--	200	added ('OK')	application/octet-stream	etag:%225a28337d-54948%22	https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.ttf	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:51	1200112/1200112	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a28337d-124ff0%22	https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.svg	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.svg	(from https://cryptowhale.biz/assets/fonts/fonts.css)
